Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type Title,Grade Title,Subject Title,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Test Member Count,Create Date
2011,05,Caroline,0302,Lockerman Middle School,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,0302,Lockerman Middle School,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,0302,Lockerman Middle School,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,05,Caroline,0302,Lockerman Middle School,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,05,Caroline,0401,Preston Elementary School,All,Grade 5,Science,10,16.1,44,71.0,8,12.9,62,20111118
2011,05,Caroline,0401,Preston Elementary School,All,Grade 3,Reading,15,22.4,42,62.7,10,14.9,67,20111118
2011,05,Caroline,0401,Preston Elementary School,All,Grade 4,Reading,28,35.4,42,53.2,9,11.4,79,20111118
2011,05,Caroline,0401,Preston Elementary School,All,Grade 5,Reading,37,59.7,20,32.3,5,8.1,62,20111118
2011,05,Caroline,0401,Preston Elementary School,All,Grade 3,Math,24,35.8,36,53.7,7,10.4,67,20111118
2011,05,Caroline,0401,Preston Elementary School,All,Grade 4,Math,34,43.0,38,48.1,7,8.9,79,20111118
2011,05,Caroline,0401,Preston Elementary School,All,Grade 5,Math,14,22.6,44,71.0,4,6.5,62,20111118
2011,05,Caroline,0501,Federalsburg Elementary School,All,Grade 5,Science,6,8.5,49,69.0,16,22.5,71,20111118
2011,05,Caroline,0501,Federalsburg Elementary School,All,Grade 3,Reading,6,10.9,28,50.9,21,38.2,55,20111118
2011,05,Caroline,0501,Federalsburg Elementary School,All,Grade 4,Reading,20,27.4,42,57.5,11,15.1,73,20111118
2011,05,Caroline,0501,Federalsburg Elementary School,All,Grade 5,Reading,39,54.9,20,28.2,12,16.9,71,20111118
2011,05,Caroline,0501,Federalsburg Elementary School,All,Grade 3,Math,11,20.0,34,61.8,10,18.2,55,20111118
2011,05,Caroline,0501,Federalsburg Elementary School,All,Grade 4,Math,32,43.8,36,49.3,5,6.8,73,20111118
2011,05,Caroline,0501,Federalsburg Elementary School,All,Grade 5,Math,16,22.5,37,52.1,18,25.4,71,20111118
2011,05,Caroline,0701,Ridgely Elementary School,All,Grade 5,Science,25,32.9,41,53.9,10,13.2,76,20111118
2011,05,Caroline,0701,Ridgely Elementary School,All,Grade 3,Reading,21,21.0,69,69.0,10,10.0,100,20111118
2011,05,Caroline,0701,Ridgely Elementary School,All,Grade 4,Reading,30,47.6,30,47.6,*,<= 5.0,63,20111118
2011,05,Caroline,0701,Ridgely Elementary School,All,Grade 5,Reading,51,66.2,20,26.0,6,7.8,77,20111118
2011,05,Caroline,0701,Ridgely Elementary School,All,Grade 3,Math,46,46.0,43,43.0,11,11.0,100,20111118
2011,05,Caroline,0701,Ridgely Elementary School,All,Grade 4,Math,41,65.1,19,30.2,*,<= 5.0,63,20111118
2011,05,Caroline,0701,Ridgely Elementary School,All,Grade 5,Math,24,30.8,49,62.8,5,6.4,78,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,All,Grade 8,Science,8,6.3,91,71.1,29,22.7,128,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,All,Grade 6,Reading,37,37.0,50,50.0,13,13.0,100,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,All,Grade 7,Reading,41,35.3,56,48.3,19,16.4,116,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,All,Grade 8,Reading,44,34.4,57,44.5,27,21.1,128,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,All,Grade 6,Math,26,26.0,60,60.0,14,14.0,100,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,All,Grade 7,Math,8,6.9,65,56.0,43,37.1,116,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,All,Grade 8,Math,11,8.6,71,55.5,46,35.9,128,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,05,Caroline,0802,Colonel Richardson Middle School,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 5,Science,61,15.6,261,66.6,70,17.9,392,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 8,Science,26,6.5,289,71.9,87,21.6,402,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 3,Reading,75,18.6,254,62.9,75,18.6,404,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 4,Reading,122,29.6,249,60.4,41,10.0,412,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 5,Reading,223,56.3,129,32.6,44,11.1,396,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 6,Reading,160,45.5,152,43.2,40,11.4,352,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 7,Reading,161,45.6,147,41.6,45,12.7,353,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 8,Reading,179,44.5,163,40.5,60,14.9,402,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 3,Math,142,35.1,203,50.2,59,14.6,404,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 4,Math,217,52.7,169,41.0,26,6.3,412,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 5,Math,85,21.4,253,63.7,59,14.9,397,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 6,Math,106,30.1,189,53.7,57,16.2,352,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 7,Math,131,37.1,169,47.9,53,15.0,353,20111118
2011,05,Caroline,A,All Caroline Schools,All,Grade 8,Math,144,35.8,186,46.3,72,17.9,402,20111118
2011,05,Caroline,A,All Caroline Schools,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,A,All Caroline Schools,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,A,All Caroline Schools,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,A,All Caroline Schools,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,05,Caroline,A,All Caroline Schools,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,05,Caroline,A,All Caroline Schools,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,05,Caroline,A,All Caroline Schools,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0103,Taneytown Elementary,All,Grade 5,Science,*,<= 5.0,46,74.2,14,22.6,62,20111118
2011,06,Carroll,0103,Taneytown Elementary,All,Grade 3,Reading,*,<= 5.0,56,75.7,15,20.3,74,20111118
2011,06,Carroll,0103,Taneytown Elementary,All,Grade 4,Reading,8,11.8,48,70.6,12,17.6,68,20111118
2011,06,Carroll,0103,Taneytown Elementary,All,Grade 5,Reading,30,48.4,28,45.2,4,6.5,62,20111118
2011,06,Carroll,0103,Taneytown Elementary,All,Grade 3,Math,22,29.7,45,60.8,7,9.5,74,20111118
2011,06,Carroll,0103,Taneytown Elementary,All,Grade 4,Math,26,37.7,38,55.1,5,7.2,69,20111118
2011,06,Carroll,0103,Taneytown Elementary,All,Grade 5,Math,15,24.2,46,74.2,*,<= 5.0,62,20111118
2011,06,Carroll,0105,Northwest Middle,All,Grade 8,Science,*,<= 5.0,108,77.1,28,20.0,140,20111118
2011,06,Carroll,0105,Northwest Middle,All,Grade 6,Reading,72,41.9,72,41.9,28,16.3,172,20111118
2011,06,Carroll,0105,Northwest Middle,All,Grade 7,Reading,70,34.1,108,52.7,27,13.2,205,20111118
2011,06,Carroll,0105,Northwest Middle,All,Grade 8,Reading,61,43.9,59,42.4,19,13.7,139,20111118
2011,06,Carroll,0105,Northwest Middle,All,Grade 6,Math,65,37.6,87,50.3,21,12.1,173,20111118
2011,06,Carroll,0105,Northwest Middle,All,Grade 7,Math,27,13.1,116,56.3,63,30.6,206,20111118
2011,06,Carroll,0105,Northwest Middle,All,Grade 8,Math,67,47.9,47,33.6,26,18.6,140,20111118
2011,06,Carroll,0105,Northwest Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0204,Runnymede Elementary,All,Grade 5,Science,*,<= 5.0,49,54.4,38,42.2,90,20111118
2011,06,Carroll,0204,Runnymede Elementary,All,Grade 3,Reading,25,23.1,69,63.9,14,13.0,108,20111118
2011,06,Carroll,0204,Runnymede Elementary,All,Grade 4,Reading,14,15.4,65,71.4,12,13.2,91,20111118
2011,06,Carroll,0204,Runnymede Elementary,All,Grade 5,Reading,49,54.4,32,35.6,9,10.0,90,20111118
2011,06,Carroll,0204,Runnymede Elementary,All,Grade 3,Math,66,61.1,38,35.2,*,<= 5.0,108,20111118
2011,06,Carroll,0204,Runnymede Elementary,All,Grade 4,Math,41,45.1,40,44.0,10,11.0,91,20111118
2011,06,Carroll,0204,Runnymede Elementary,All,Grade 5,Math,10,11.1,64,71.1,16,17.8,90,20111118
2011,06,Carroll,0204,Runnymede Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0204,Runnymede Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0302,Charles Carroll Elementary,All,Grade 5,Science,8,12.9,42,67.7,12,19.4,62,20111118
2011,06,Carroll,0302,Charles Carroll Elementary,All,Grade 3,Reading,10,23.3,22,51.2,11,25.6,43,20111118
2011,06,Carroll,0302,Charles Carroll Elementary,All,Grade 4,Reading,16,25.0,43,67.2,5,7.8,64,20111118
2011,06,Carroll,0302,Charles Carroll Elementary,All,Grade 5,Reading,46,74.2,14,22.6,*,<= 5.0,62,20111118
2011,06,Carroll,0302,Charles Carroll Elementary,All,Grade 3,Math,11,25.6,24,55.8,8,18.6,43,20111118
2011,06,Carroll,0302,Charles Carroll Elementary,All,Grade 4,Math,34,53.1,28,43.8,*,<= 5.0,64,20111118
2011,06,Carroll,0302,Charles Carroll Elementary,All,Grade 5,Math,11,17.7,44,71.0,7,11.3,62,20111118
2011,06,Carroll,0404,Sandymount Elementary,All,Grade 5,Science,9,12.0,53,70.7,13,17.3,75,20111118
2011,06,Carroll,0404,Sandymount Elementary,All,Grade 3,Reading,17,20.7,55,67.1,10,12.2,82,20111118
2011,06,Carroll,0404,Sandymount Elementary,All,Grade 4,Reading,19,21.6,60,68.2,9,10.2,88,20111118
2011,06,Carroll,0404,Sandymount Elementary,All,Grade 5,Reading,49,66.2,24,32.4,*,<= 5.0,74,20111118
2011,06,Carroll,0404,Sandymount Elementary,All,Grade 3,Math,33,40.2,41,50.0,8,9.8,82,20111118
2011,06,Carroll,0404,Sandymount Elementary,All,Grade 4,Math,47,53.4,34,38.6,7,8.0,88,20111118
2011,06,Carroll,0404,Sandymount Elementary,All,Grade 5,Math,21,28.0,52,69.3,*,<= 5.0,75,20111118
2011,06,Carroll,0406,Mechanicsville Elementary,All,Grade 5,Science,7,9.5,54,73.0,13,17.6,74,20111118
2011,06,Carroll,0406,Mechanicsville Elementary,All,Grade 3,Reading,22,22.4,72,73.5,*,<= 5.0,98,20111118
2011,06,Carroll,0406,Mechanicsville Elementary,All,Grade 4,Reading,39,41.9,52,55.9,*,<= 5.0,93,20111118
2011,06,Carroll,0406,Mechanicsville Elementary,All,Grade 5,Reading,50,67.6,22,29.7,*,<= 5.0,74,20111118
2011,06,Carroll,0406,Mechanicsville Elementary,All,Grade 3,Math,45,45.9,49,50.0,*,<= 5.0,98,20111118
2011,06,Carroll,0406,Mechanicsville Elementary,All,Grade 4,Math,62,66.7,31,33.3,*,<= 5.0,93,20111118
2011,06,Carroll,0406,Mechanicsville Elementary,All,Grade 5,Math,13,17.6,51,68.9,10,13.5,74,20111118
2011,06,Carroll,0501,Eldersburg Elementary,All,Grade 5,Science,21,26.3,49,61.3,10,12.5,80,20111118
2011,06,Carroll,0501,Eldersburg Elementary,All,Grade 3,Reading,31,34.4,49,54.4,10,11.1,90,20111118
2011,06,Carroll,0501,Eldersburg Elementary,All,Grade 4,Reading,39,38.6,59,58.4,*,<= 5.0,101,20111118
2011,06,Carroll,0501,Eldersburg Elementary,All,Grade 5,Reading,56,70.0,21,26.3,*,<= 5.0,80,20111118
2011,06,Carroll,0501,Eldersburg Elementary,All,Grade 3,Math,51,56.7,36,40.0,*,<= 5.0,90,20111118
2011,06,Carroll,0501,Eldersburg Elementary,All,Grade 4,Math,69,68.3,31,30.7,*,<= 5.0,101,20111118
2011,06,Carroll,0501,Eldersburg Elementary,All,Grade 5,Math,24,30.0,50,62.5,6,7.5,80,20111118
2011,06,Carroll,0503,Linton Springs Elementary,All,Grade 5,Science,20,17.9,82,73.2,10,8.9,112,20111118
2011,06,Carroll,0503,Linton Springs Elementary,All,Grade 3,Reading,25,19.8,87,69.0,14,11.1,126,20111118
2011,06,Carroll,0503,Linton Springs Elementary,All,Grade 4,Reading,40,31.7,79,62.7,7,5.6,126,20111118
2011,06,Carroll,0503,Linton Springs Elementary,All,Grade 5,Reading,91,81.3,19,17.0,*,<= 5.0,112,20111118
2011,06,Carroll,0503,Linton Springs Elementary,All,Grade 3,Math,68,54.0,54,42.9,*,<= 5.0,126,20111118
2011,06,Carroll,0503,Linton Springs Elementary,All,Grade 4,Math,78,61.9,42,33.3,*,<= 5.0,126,20111118
2011,06,Carroll,0503,Linton Springs Elementary,All,Grade 5,Math,36,32.1,69,61.6,7,6.3,112,20111118
2011,06,Carroll,0504,Sykesville Middle,All,Grade 8,Science,35,11.9,231,78.6,28,9.5,294,20111118
2011,06,Carroll,0504,Sykesville Middle,All,Grade 6,Reading,152,59.6,88,34.5,15,5.9,255,20111118
2011,06,Carroll,0504,Sykesville Middle,All,Grade 7,Reading,169,60.1,100,35.6,*,<= 5.0,281,20111118
2011,06,Carroll,0504,Sykesville Middle,All,Grade 8,Reading,156,53.2,110,37.5,27,9.2,293,20111118
2011,06,Carroll,0504,Sykesville Middle,All,Grade 6,Math,146,57.3,100,39.2,*,<= 5.0,255,20111118
2011,06,Carroll,0504,Sykesville Middle,All,Grade 7,Math,134,47.3,138,48.8,*,<= 5.0,283,20111118
2011,06,Carroll,0504,Sykesville Middle,All,Grade 8,Math,149,50.9,99,33.8,45,15.4,293,20111118
2011,06,Carroll,0505,Freedom District Elementary,All,Grade 5,Science,24,20.0,83,69.2,13,10.8,120,20111118
2011,06,Carroll,0505,Freedom District Elementary,All,Grade 3,Reading,27,31.0,52,59.8,8,9.2,87,20111118
2011,06,Carroll,0505,Freedom District Elementary,All,Grade 4,Reading,36,37.9,55,57.9,*,<= 5.0,95,20111118
2011,06,Carroll,0505,Freedom District Elementary,All,Grade 5,Reading,87,72.5,31,25.8,*,<= 5.0,120,20111118
2011,06,Carroll,0505,Freedom District Elementary,All,Grade 3,Math,54,61.4,30,34.1,*,<= 5.0,88,20111118
2011,06,Carroll,0505,Freedom District Elementary,All,Grade 4,Math,70,73.7,23,24.2,*,<= 5.0,95,20111118
2011,06,Carroll,0505,Freedom District Elementary,All,Grade 5,Math,38,31.7,75,62.5,7,5.8,120,20111118
2011,06,Carroll,0506,Carrolltowne Elementary,All,Grade 5,Science,9,8.1,84,75.7,18,16.2,111,20111118
2011,06,Carroll,0506,Carrolltowne Elementary,All,Grade 3,Reading,23,25.3,62,68.1,6,6.6,91,20111118
2011,06,Carroll,0506,Carrolltowne Elementary,All,Grade 4,Reading,36,33.0,69,63.3,*,<= 5.0,109,20111118
2011,06,Carroll,0506,Carrolltowne Elementary,All,Grade 5,Reading,72,64.9,30,27.0,9,8.1,111,20111118
2011,06,Carroll,0506,Carrolltowne Elementary,All,Grade 3,Math,42,46.2,45,49.5,*,<= 5.0,91,20111118
2011,06,Carroll,0506,Carrolltowne Elementary,All,Grade 4,Math,47,43.1,55,50.5,7,6.4,109,20111118
2011,06,Carroll,0506,Carrolltowne Elementary,All,Grade 5,Math,7,6.3,90,81.1,14,12.6,111,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,All,Grade 8,Science,41,16.3,187,74.5,23,9.2,251,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,All,Grade 6,Reading,151,65.9,70,30.6,*,<= 5.0,229,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,All,Grade 7,Reading,153,61.4,83,33.3,13,5.2,249,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,All,Grade 8,Reading,161,64.4,74,29.6,15,6.0,250,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,All,Grade 6,Math,116,50.7,102,44.5,*,<= 5.0,229,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,All,Grade 7,Math,108,43.4,114,45.8,27,10.8,249,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,All,Grade 8,Math,158,63.2,67,26.8,25,10.0,250,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0508,Oklahoma Road Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111118
2011,06,Carroll,0509,Piney Ridge Elementary,All,Grade 5,Science,21,21.9,73,76.0,*,<= 5.0,96,20111118
