Academic Year,LEA Number,LEA Name,School Number,School Name,Test Type Title,Grade Title,Subject Title,Advanced Count,Advanced Percent,Proficient Count,Proficient Percent,Basic Count,Basic Percent,Test Member Count,Create Date
2010,02,Anne Arundel,1023,Brooklyn Park Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1023,Brooklyn Park Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1023,Brooklyn Park Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1023,Brooklyn Park Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1023,Brooklyn Park Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1023,Brooklyn Park Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1043,Corkran Middle,All,Grade 8,Science,11,5.6,107,54.3,79,40.1,197,20111104
2010,02,Anne Arundel,1043,Corkran Middle,All,Grade 6,Reading,54,26.3,113,55.1,38,18.5,205,20111104
2010,02,Anne Arundel,1043,Corkran Middle,All,Grade 7,Reading,83,37.2,97,43.5,43,19.3,223,20111104
2010,02,Anne Arundel,1043,Corkran Middle,All,Grade 8,Reading,70,35.9,81,41.5,44,22.6,195,20111104
2010,02,Anne Arundel,1043,Corkran Middle,All,Grade 6,Math,42,20.3,105,50.7,60,29.0,207,20111104
2010,02,Anne Arundel,1043,Corkran Middle,All,Grade 7,Math,34,15.3,106,47.7,82,36.9,222,20111104
2010,02,Anne Arundel,1043,Corkran Middle,All,Grade 8,Math,37,18.9,63,32.1,96,49.0,196,20111104
2010,02,Anne Arundel,1043,Corkran Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1043,Corkran Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1043,Corkran Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1043,Corkran Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1043,Corkran Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1043,Corkran Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Science,*,<= 5.0,146,56.4,107,41.3,259,20111104
2010,02,Anne Arundel,1053,Lindale Middle,All,Grade 6,Reading,90,31.1,157,54.3,42,14.5,289,20111104
2010,02,Anne Arundel,1053,Lindale Middle,All,Grade 7,Reading,106,40.8,108,41.5,46,17.7,260,20111104
2010,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Reading,85,32.9,106,41.1,67,26.0,258,20111104
2010,02,Anne Arundel,1053,Lindale Middle,All,Grade 6,Math,65,22.6,173,60.3,49,17.1,287,20111104
2010,02,Anne Arundel,1053,Lindale Middle,All,Grade 7,Math,59,22.6,145,55.6,57,21.8,261,20111104
2010,02,Anne Arundel,1053,Lindale Middle,All,Grade 8,Math,35,13.6,127,49.2,96,37.2,258,20111104
2010,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1053,Lindale Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Science,*,<= 5.0,148,55.8,112,42.3,265,20111104
2010,02,Anne Arundel,1063,Marley Middle,All,Grade 6,Reading,71,27.8,132,51.8,52,20.4,255,20111104
2010,02,Anne Arundel,1063,Marley Middle,All,Grade 7,Reading,70,28.1,106,42.6,73,29.3,249,20111104
2010,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Reading,59,22.3,128,48.5,77,29.2,264,20111104
2010,02,Anne Arundel,1063,Marley Middle,All,Grade 6,Math,36,14.1,144,56.5,75,29.4,255,20111104
2010,02,Anne Arundel,1063,Marley Middle,All,Grade 7,Math,35,14.1,120,48.2,94,37.8,249,20111104
2010,02,Anne Arundel,1063,Marley Middle,All,Grade 8,Math,37,14.0,111,42.0,116,43.9,264,20111104
2010,02,Anne Arundel,1063,Marley Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 5,Science,*,<= 5.0,10,62.5,6,37.5,16,20111104
2010,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 3,Reading,5,17.9,16,57.1,7,25.0,28,20111104
2010,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 4,Reading,5,12.5,27,67.5,8,20.0,40,20111104
2010,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 5,Reading,11,64.7,3,17.6,3,17.6,17,20111104
2010,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 3,Math,9,32.1,14,50.0,5,17.9,28,20111104
2010,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 4,Math,9,22.5,25,62.5,6,15.0,40,20111104
2010,02,Anne Arundel,1082,Belle Grove Elementary,All,Grade 5,Math,6,37.5,6,37.5,4,25.0,16,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Science,*,<= 5.0,42,56.8,31,41.9,74,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 3,Reading,12,18.8,42,65.6,10,15.6,64,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 4,Reading,10,15.9,45,71.4,8,12.7,63,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Reading,24,32.4,43,58.1,7,9.5,74,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 3,Math,22,34.4,33,51.6,9,14.1,64,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 4,Math,24,38.1,31,49.2,8,12.7,63,20111104
2010,02,Anne Arundel,1092,Brooklyn Park Elementary,All,Grade 5,Math,9,12.5,48,66.7,15,20.8,72,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Science,3,6.0,27,54.0,20,40.0,50,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 3,Reading,9,14.5,39,62.9,14,22.6,62,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 4,Reading,9,20.5,29,65.9,6,13.6,44,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Reading,22,44.0,22,44.0,6,12.0,50,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 3,Math,12,19.4,40,64.5,10,16.1,62,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 4,Math,25,56.8,18,40.9,*,<= 5.0,44,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,All,Grade 5,Math,16,32.0,32,64.0,*,<= 5.0,50,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1112,George T. Cromwell Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Science,*,<= 5.0,27,58.7,17,37.0,46,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,All,Grade 3,Reading,6,8.8,45,66.2,17,25.0,68,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,All,Grade 4,Reading,12,17.4,46,66.7,11,15.9,69,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Reading,18,40.0,23,51.1,4,8.9,45,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,All,Grade 3,Math,17,25.0,34,50.0,17,25.0,68,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,All,Grade 4,Math,37,53.6,27,39.1,5,7.2,69,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,All,Grade 5,Math,11,24.4,29,64.4,5,11.1,45,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1122,Freetown Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Science,3,5.1,36,61.0,20,33.9,59,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,All,Grade 3,Reading,7,10.8,47,72.3,11,16.9,65,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,All,Grade 4,Reading,21,25.9,50,61.7,10,12.3,81,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Reading,21,36.8,34,59.6,*,<= 5.0,57,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,All,Grade 3,Math,20,31.3,34,53.1,10,15.6,64,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,All,Grade 4,Math,39,48.8,32,40.0,9,11.3,80,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,All,Grade 5,Math,10,17.5,42,73.7,5,8.8,57,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1132,Glendale Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Science,*,<= 5.0,54,57.4,38,40.4,94,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 3,Reading,12,12.9,58,62.4,23,24.7,93,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 4,Reading,20,24.1,55,66.3,8,9.6,83,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Reading,46,50.0,35,38.0,11,12.0,92,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 3,Math,22,23.4,54,57.4,18,19.1,94,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 4,Math,37,45.1,40,48.8,5,6.1,82,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,All,Grade 5,Math,26,28.3,47,51.1,19,20.7,92,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1142,Hilltop Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Science,17,26.6,41,64.1,6,9.4,64,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 3,Reading,18,29.0,42,67.7,*,<= 5.0,62,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 4,Reading,28,36.8,43,56.6,5,6.6,76,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Reading,42,65.6,20,31.3,*,<= 5.0,64,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 3,Math,38,61.3,23,37.1,*,<= 5.0,62,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 4,Math,54,71.1,20,26.3,*,<= 5.0,76,20111104
2010,02,Anne Arundel,1152,Linthicum Elementary,All,Grade 5,Math,34,53.1,28,43.8,*,<= 5.0,64,20111104
2010,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Science,*,<= 5.0,43,55.1,33,42.3,78,20111104
2010,02,Anne Arundel,1162,Marley Elementary,All,Grade 3,Reading,8,9.4,59,69.4,18,21.2,85,20111104
2010,02,Anne Arundel,1162,Marley Elementary,All,Grade 4,Reading,15,21.7,48,69.6,6,8.7,69,20111104
2010,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Reading,27,36.0,39,52.0,9,12.0,75,20111104
2010,02,Anne Arundel,1162,Marley Elementary,All,Grade 3,Math,21,24.7,51,60.0,13,15.3,85,20111104
2010,02,Anne Arundel,1162,Marley Elementary,All,Grade 4,Math,44,63.8,23,33.3,*,<= 5.0,69,20111104
2010,02,Anne Arundel,1162,Marley Elementary,All,Grade 5,Math,5,6.7,59,78.7,11,14.7,75,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1162,Marley Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Science,*,<= 5.0,17,53.1,15,46.9,32,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,All,Grade 3,Reading,6,17.6,22,64.7,6,17.6,34,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,All,Grade 4,Reading,6,17.1,22,62.9,7,20.0,35,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Reading,12,40.0,11,36.7,7,23.3,30,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,All,Grade 3,Math,11,32.4,21,61.8,2,5.9,34,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,All,Grade 4,Math,15,42.9,16,45.7,4,11.4,35,20111104
2010,02,Anne Arundel,1172,North Glen Elementary,All,Grade 5,Math,7,23.3,19,63.3,4,13.3,30,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 5,Science,*,<= 5.0,23,57.5,17,42.5,40,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 3,Reading,5,15.6,21,65.6,6,18.8,32,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 4,Reading,12,30.0,22,55.0,6,15.0,40,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 5,Reading,16,40.0,18,45.0,6,15.0,40,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 3,Math,14,43.8,14,43.8,4,12.5,32,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 4,Math,22,53.7,19,46.3,*,<= 5.0,41,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,All,Grade 5,Math,9,22.5,26,65.0,5,12.5,40,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1182,Oakwood Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,All,Grade 5,Science,4,11.4,22,62.9,9,25.7,35,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,All,Grade 3,Reading,2,6.7,25,83.3,3,10.0,30,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,All,Grade 4,Reading,7,17.5,29,72.5,4,10.0,40,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,All,Grade 5,Reading,20,57.1,13,37.1,2,5.7,35,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,All,Grade 3,Math,7,23.3,21,70.0,2,6.7,30,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,All,Grade 4,Math,22,55.0,16,40.0,*,<= 5.0,40,20111104
2010,02,Anne Arundel,1192,Overlook Elementary,All,Grade 5,Math,9,25.7,25,71.4,*,<= 5.0,35,20111104
2010,02,Anne Arundel,1202,Park Elementary,All,Grade 5,Science,*,<= 5.0,31,58.5,21,39.6,53,20111104
2010,02,Anne Arundel,1202,Park Elementary,All,Grade 3,Reading,7,14.6,31,64.6,10,20.8,48,20111104
2010,02,Anne Arundel,1202,Park Elementary,All,Grade 4,Reading,9,12.3,47,64.4,17,23.3,73,20111104
2010,02,Anne Arundel,1202,Park Elementary,All,Grade 5,Reading,22,41.5,21,39.6,10,18.9,53,20111104
2010,02,Anne Arundel,1202,Park Elementary,All,Grade 3,Math,13,27.1,28,58.3,7,14.6,48,20111104
2010,02,Anne Arundel,1202,Park Elementary,All,Grade 4,Math,20,27.4,41,56.2,12,16.4,73,20111104
2010,02,Anne Arundel,1202,Park Elementary,All,Grade 5,Math,9,17.0,37,69.8,7,13.2,53,20111104
2010,02,Anne Arundel,1202,Park Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1202,Park Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1202,Park Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1202,Park Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1202,Park Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1202,Park Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 5,Science,7,9.3,45,60.0,23,30.7,75,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 3,Reading,9,12.3,58,79.5,6,8.2,73,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 4,Reading,20,27.8,49,68.1,*,<= 5.0,72,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 5,Reading,33,44.6,33,44.6,8,10.8,74,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 3,Math,31,42.5,34,46.6,8,11.0,73,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 4,Math,37,51.4,28,38.9,7,9.7,72,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,All,Grade 5,Math,17,23.0,44,59.5,13,17.6,74,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 3,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1212,Point Pleasant Elementary,Modified,Grade 5,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 5,Science,9,14.3,42,66.7,12,19.0,63,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 3,Reading,10,16.4,40,65.6,11,18.0,61,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 4,Reading,24,35.8,34,50.7,9,13.4,67,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 5,Reading,36,57.1,24,38.1,*,<= 5.0,63,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 3,Math,18,29.5,33,54.1,10,16.4,61,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 4,Math,39,58.2,18,26.9,10,14.9,67,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,All,Grade 5,Math,20,31.7,38,60.3,5,7.9,63,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1232,Quarterfield Elementary,Modified,Grade 4,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 5,Science,4,5.3,55,72.4,17,22.4,76,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 3,Reading,9,11.1,61,75.3,11,13.6,81,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 4,Reading,16,20.5,55,70.5,7,9.0,78,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 5,Reading,45,59.2,27,35.5,4,5.3,76,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 3,Math,25,30.9,51,63.0,5,6.2,81,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 4,Math,36,46.2,37,47.4,5,6.4,78,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,All,Grade 5,Math,27,35.5,44,57.9,5,6.6,76,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Modified,Grade 3,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Modified,Grade 4,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1242,Richard Henry Lee Elementary,Modified,Grade 5,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,All,Grade 5,Science,5,10.6,27,57.4,15,31.9,47,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,All,Grade 3,Reading,3,6.8,29,65.9,12,27.3,44,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,All,Grade 4,Reading,9,16.7,40,74.1,5,9.3,54,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,All,Grade 5,Reading,21,45.7,20,43.5,5,10.9,46,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,All,Grade 3,Math,10,22.7,27,61.4,7,15.9,44,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,All,Grade 4,Math,21,38.9,27,50.0,6,11.1,54,20111104
2010,02,Anne Arundel,1262,Woodside Elementary,All,Grade 5,Math,7,14.9,29,61.7,11,23.4,47,20111104
2010,02,Anne Arundel,1313,Glen Burnie Evening High,All,Grade 8,Science,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2033,George Fox Middle,All,Grade 8,Science,18,6.4,210,74.2,55,19.4,283,20111104
2010,02,Anne Arundel,2033,George Fox Middle,All,Grade 6,Reading,126,41.3,152,49.8,27,8.9,305,20111104
2010,02,Anne Arundel,2033,George Fox Middle,All,Grade 7,Reading,114,40.4,107,37.9,61,21.6,282,20111104
2010,02,Anne Arundel,2033,George Fox Middle,All,Grade 8,Reading,105,36.1,126,43.3,60,20.6,291,20111104
2010,02,Anne Arundel,2033,George Fox Middle,All,Grade 6,Math,73,23.9,151,49.5,81,26.6,305,20111104
2010,02,Anne Arundel,2033,George Fox Middle,All,Grade 7,Math,46,16.3,163,57.8,73,25.9,282,20111104
2010,02,Anne Arundel,2033,George Fox Middle,All,Grade 8,Math,59,20.3,126,43.3,106,36.4,291,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 6,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 7,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2033,George Fox Middle,Modified,Grade 8,Math,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,All,Grade 8,Science,105,21.1,355,71.4,37,7.4,497,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,All,Grade 6,Reading,375,76.4,97,19.8,*,<= 5.0,491,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,All,Grade 7,Reading,368,76.8,92,19.2,*,<= 5.0,479,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,All,Grade 8,Reading,360,72.3,114,22.9,*,<= 5.0,498,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,All,Grade 6,Math,336,68.3,146,29.7,*,<= 5.0,492,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,All,Grade 7,Math,263,54.9,182,38.0,34,7.1,479,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,All,Grade 8,Math,329,66.1,113,22.7,56,11.2,498,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 6,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 7,Reading,*,*,*,*,*,*,*,20111104
2010,02,Anne Arundel,2043,Severna Park Middle,Modified,Grade 8,Reading,*,*,*,*,*,*,*,20111104
